anticipation_high_cognition,anticipation_low_cognition,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain,rating,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,constant
0.0,0.0,0.0,0.0,0.0,-0.14464789471605305,0.24443792970797484,0.06420711142953581,0.04751930279727919,0.022842210929687735,-0.0056752759373225,-0.03323859504022686,-0.0552136050878861,-0.06790571106237567,-0.06918102581649416,-0.05882513436127763,-0.038579142839277616,-0.011846951373765848,0.016877033835101744,0.04276353205355258,1.0
0.0,0.0,0.0,0.0,0.0,-0.11134284640590827,-0.013081486374757152,0.0639880468929339,0.046718075194269876,0.02130153750911509,-0.00782950211581564,-0.03559525527800949,-0.05715400837176182,-0.06874640693021192,-0.0683510012381177,-0.056036741023152765,-0.03395095219715891,-0.005944892229252288,0.02309782125288393,0.0481128019100199,1.0
0.0,0.0,0.0,0.0,0.0,-0.057634438833842894,-0.07755100939533092,0.06376516987588486,0.04590571369336379,0.019749442014250617,-0.009976265000241492,-0.037898901690960836,-0.0589718421335454,-0.06938644716837626,-0.06726042264311656,-0.0529780177461164,-0.02912057734153736,-1.2877154429108726e-17,0.02912057734153739,0.05297801774611642,1.0
0.0,0.0,0.0,0.0,0.0,-0.02238733550767284,-0.06100258540956494,0.06353849365765434,0.045082411897357504,0.01818675669253388,-0.012113518237912175,-0.040146103341264776,-0.060663207941232276,-0.06982396364029637,-0.06591344731709338,-0.049663720286151763,-0.024116784050039367,0.0059448922292522615,0.034893665438876675,0.05731023152323396,1.0
0.0,0.0,0.0,0.0,0.0,-0.006845034209987583,-0.03025174716326753,0.06330803174386859,0.04424836601634948,0.016614319469763966,-0.01423922454099342,-0.04233351335716212,-0.062224478579433085,-0.07005767933169489,-0.0643152099299891,-0.046109837328780635,-0.018969370839221907,0.011846951373765884,0.04036758943457278,0.0610658576381096,1.0
0.0,0.0,0.0,0.0,0.0,-0.0016570323804260766,-0.011074912366601934,0.06307379786571,0.04340377482097918,0.015032973500796232,-0.01635135762850263,-0.04445787391761716,-0.0636523058281116,-0.07008691207791312,-0.062471802962721125,-0.04233351335716211,-0.013708991508882985,0.01766365296215926,0.045495418129680686,0.06420711142953583,1.0
0.0,0.0,0.0,0.0,0.0,-0.0002589254217821972,-0.003218980373174487,0.06283580597909884,0.04254883959505581,0.013443566717435185,-0.018447904157814898,-0.04651602110435621,-0.0649436276430038,-0.06991157655499941,-0.06039025348264613,-0.038352965944444144,-0.008366972593001818,0.023353087526198548,0.050233187605659306,0.0667023893228634,1.0
0.09100150491157996,0.0,0.0,0.0,0.0,0.0,-0.0007200917667355887,0.06259407026386177,0.041683764087588164,0.01184695137376587,-0.020526865643835955,-0.0485048896140521,-0.06609567472231918,-0.0695321845287511,-0.05807849635637925,-0.034187397869361986,-0.0029751268044222925,0.02887426255947687,0.05454027815313597,0.06852658678773332,1.0
0.5597187667539817,0.0,0.09100150491157996,0.0,0.0,0.0,-4.082313721890815e-05,0.062348605122887035,0.04080875446422696,0.010243983589167576,-0.02258626036401243,-0.05042151732363644,-0.06710597644564174,-0.06894984336098264,-0.055545344002082594,-0.02985690447905226,0.002434436415748909,0.034187397869361966,0.0583797625287809,0.06966135091012342,1.0
0.4015824284329443,0.0,0.6507202716655616,0.0,0.0,0.0,0.0,0.06209942518126627,0.03992401925813127,0.0086355228892551,-0.024624125247363533,-0.05226304970194008,-0.0679723661722944,-0.0681662527773804,-0.05280045279652725,-0.025382376745978562,0.007829502115815616,0.03925421219419589,0.06171872255447873,0.07009526503762914,1.0
0.09234519461754709,0.0,1.0523027000985057,0.0,0.0,0.0,0.0,0.06184654528542318,0.039029769320270635,0.007022431744993357,-0.02663851774573374,-0.05402674406109185,-0.0686929858878042,-0.06718369990637742,-0.04985428626498497,-0.020785400486636487,0.013177941679501518,0.0440381990206624,0.06452853134440517,0.06982396364029637,1.0
-0.033305048310144775,0.0,1.1446478947160528,0.0,0.0,0.0,0.0,0.06158998050222892,0.03812621776917489,0.005405575110232789,-0.0286275176854824,-0.05570997364134295,-0.06926629018850385,-0.06600505260352887,-0.04671807519426986,-0.016088152228223584,0.018447904157814915,0.04850488961405214,0.06678509874030791,0.06885017623141258,1.0
-0.05370840757206538,0.0,1.111342846405908,0.0,0.0,0.0,0.0,0.061329746118104426,0.03721357994014355,0.0037858199579134605,-0.030589229097845366,-0.057310231523233966,-0.06969104959572416,-0.06463375108087317,-0.04340377482097918,-0.011313292225629242,0.023608005947353943,0.05262210136628556,0.0684690778507296,0.06718369990637742,1.0
-0.03524710332617005,0.0,1.0576344388338426,0.0,0.0,0.0,0.0,0.0610658576381096,0.03629207333392686,0.002164034815186307,-0.032521782026224015,-0.05882513436127764,-0.06996635319247033,-0.06307379786570999,-0.039924019258131244,-0.006483855144846472,0.02862751768548241,0.05636016967234228,0.06956603092339009,0.064841300775934,1.0
-0.015542301297685253,0.0,1.0223873355076727,0.0,0.0,0.0,0.0,0.06079833078501956,0.03536191756489085,0.0005410892977013419,-0.03442333430867853,-0.0602524259335965,-0.07009161057692725,-0.06132974611810444,-0.03629207333392689,-0.0016231389401673024,0.03347654724938007,0.05969216166441943,0.07006655312860463,0.06184654528542319,1.0
-0.005188001829561506,0.0,1.0068450342099873,0.0,0.0,0.0,0.0,0.060527181498387796,0.034423334308678534,-0.0010821463566882891,-0.03629207333392687,-0.06158998050222892,-0.07006655312860463,-0.05940668634121465,-0.032521782026224,0.003245407538766376,0.038126217769174894,0.06259407026386178,0.06996635319247033,0.05822956311712614,1.0
-0.0013981069586438796,0.0,0.910655527468846,0.0,0.0,0.0,0.09100150491157996,0.0602524259335965,0.033476547249380054,-0.002704801754555337,-0.038126217769174894,-0.06283580597909884,-0.06989123458440655,-0.05731023152323394,-0.028627517685482374,0.00809829766785395,0.04254883959505581,0.06504498715271317,0.06926629018850385,0.05402674406109184,1.0
-0.0002589254217821972,0.0,0.34953865375622056,0.0,0.0,0.0,0.6507202712139355,0.05997408046089401,0.032521782026224015,-0.0043260068136112715,-0.039924019258131264,-0.0639880468929339,-0.06956603092339009,-0.05504650075431362,-0.02462412524736355,0.01291212035165707,0.04671807519426986,0.06702725341862682,0.06797236617229441,0.04928037190417549,1.0
0.0,0.0,-0.05230270009850596,0.0,0.0,0.0,0.939355411482848,0.05969216166441946,0.031559266179802876,-0.005944892229252271,-0.041683764087588164,-0.06504498715271316,-0.06909163956046015,-0.05262210136628556,-0.020526865643835955,0.01766365296215926,0.05060909599601175,0.06852658678773332,0.06609567472231917,0.04403819902066244,1.0
0.0,0.0,-0.14464789471605305,0.0,0.0,0.0,0.4592629861735334,0.05940668634121465,0.030589229097845363,-0.0075605899406878336,-0.04340377482097919,-0.0660050526035289,-0.06846907785072961,-0.05004410964731535,-0.0163513576285026,0.02232997336832851,0.0541987302501652,0.0695321845287511,0.0636523058281116,0.0383529659444441,1.0
0.0,0.0,-0.11134284640590827,0.0,0.0,0.0,0.04673064966330364,0.05911767150022332,0.02961190196054848,-0.009172233596402977,-0.0450824118973575,-0.06686681337105543,-0.06769968090775236,-0.04732005018777444,-0.01211351823791219,0.02688857051603666,0.05746560101936986,0.07003680128691288,0.0606632079412323,0.03228187075624008,1.0
0.0,0.0,-0.057634438833842894,0.0,0.0,0.0,-0.08708766201667414,0.05882513436127764,0.028627517685482398,-0.010778959018703516,-0.046718075194269876,-0.06762898599113394,-0.06678509874030791,-0.04445787391761717,-0.00782950211581564,0.03131745302487939,0.06039025348264614,0.07003680128691289,0.057154008371761815,0.025885993624264005,1.0
0.0,0.0,-0.02238733550767284,0.0,0.0,0.0,-0.08565974454698658,0.058529092354072325,0.02763631087208137,-0.012379904667095836,-0.04830920555303681,-0.06829043532130068,-0.06572729271387827,-0.04146593489936648,-0.0035156399316644887,0.03559525527800953,0.06295527079245981,0.06953218452875108,0.053154793570162874,0.019229682287924744,1.0
0.0,0.0,-0.006845034209987583,0.0,0.0,0.0,-0.0480190274917349,0.05822956311712613,0.026638517745733746,-0.013974212100252608,-0.04985428626498496,-0.06885017623141258,-0.06452853134440519,-0.038352965944444144,0.0008116238719012186,0.03970134049319001,0.0651453777952778,0.06852658678773332,0.04869985117828539,0.012379904667095832,1.0
0.0,0.0,-0.0016570323804260766,0.0,0.0,0.0,-0.019328222867485017,0.05792656449673087,0.025634376101484457,-0.015561026436316718,-0.051351844517215105,-0.0693073750708517,-0.06319138543334851,-0.035128053124016526,0.005135793765268429,0.04361590027783579,0.06694753199793886,0.06702725341862682,0.043827376061064724,0.0054055751102328065,1.0
